id_transaccion,etiqueta,nodos_subgrafo,aristas_subgrafo,I1,I2,I3,I4,I5,J1,J2,J3,J4,J5,S_CLON,S_CNP,prediccion,explicacion
TXN_L_0507,legitima,62,90,0,1,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.25,0.5333,cnp,β1·J1=0.35 | α2·I2=0.25 | β2·J2=0.083
TXN_L_0257,legitima,47,80,0,0,0,1,0.1364,1,0.3333,0.3333,0.3333,0.0,0.1136,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0476,legitima,37,74,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0397,legitima,35,54,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_P_0001,cnp,89,120,0,0,0,0,0.025,1,0.3333,0.3333,0.3333,0.2115,0.0025,0.5545,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0602,legitima,63,92,1,0,0,1,0.0294,0,0.3333,0.3333,0.3333,0.3429,0.4529,0.2176,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0647,legitima,34,48,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0256,legitima,53,82,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0077,legitima,46,68,0,0,0,0,0.1,1,0.3333,0.3333,0.3333,0.0,0.01,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0702,legitima,37,50,0,0,0,0,0.087,1,0.3333,0.3333,0.3333,0.0,0.0087,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0400,legitima,47,70,0,0,0,1,0.0476,1,0.3333,0.3333,0.3333,0.0,0.1048,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0823,legitima,48,70,1,0,0,1,0.08,0,0.3333,0.3333,0.3333,0.0,0.458,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0271,legitima,96,138,1,0,0,0,0.0444,0,0.3333,0.3333,0.3333,0.1786,0.3544,0.2012,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0338,legitima,42,74,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0322,legitima,34,64,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0181,legitima,60,90,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0763,legitima,45,68,0,0,0,1,0.087,1,0.3333,0.3333,0.3333,0.0,0.1087,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0041,legitima,70,106,1,0,0,0,0.0233,0,0.3333,0.3333,0.3333,0.0,0.3523,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0436,legitima,61,86,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0424,legitima,60,94,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0537,legitima,34,46,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0032,legitima,36,56,0,0,0,1,0.1,1,0.3333,0.3333,0.3333,0.0,0.11,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0561,legitima,62,112,0,0,0,1,0.08,1,0.3333,0.3333,0.3333,0.0,0.108,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0832,legitima,72,102,1,0,0,0,0.0444,0,0.3333,0.3333,0.3333,0.087,0.3544,0.192,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0407,legitima,54,70,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.3214,0.0,0.5655,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0883,legitima,46,66,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0667,legitima,42,74,1,0,0,0,0.1,0,0.3333,0.3333,0.3333,0.0,0.36,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0552,legitima,52,74,1,0,0,1,0.0385,0,0.3333,0.3333,0.3333,0.0,0.4538,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0232,legitima,51,74,0,0,0,1,0.087,1,0.3333,0.3333,0.3333,0.0,0.1087,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0584,legitima,73,116,0,0,0,0,0.025,1,0.3333,0.3333,0.3333,0.1224,0.0025,0.5456,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0622,legitima,28,42,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_C_0030,clonacion,50,70,1,0,0,1,0.0952,0,0.3333,0.3333,0.3333,0.0,0.4595,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0384,legitima,60,106,0,0,0,1,0.0278,1,0.3333,0.3333,0.3333,0.0,0.1028,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0831,legitima,35,46,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0451,legitima,68,108,1,0,0,0,0.0233,0,0.3333,0.3333,0.3333,0.0,0.3523,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_C_0016,clonacion,70,102,1,0,0,0,0.0556,0,0.3333,0.3333,0.3333,0.0,0.3556,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0431,legitima,43,60,0,0,0,0,0.1364,1,0.3333,0.3333,0.3333,0.0,0.0136,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0295,legitima,54,80,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0774,legitima,73,108,1,0,0,0,0.0444,0,0.3333,0.3333,0.3333,0.087,0.3544,0.192,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0697,legitima,47,70,0,0,0,1,0.0476,1,0.3333,0.3333,0.3333,0.0,0.1048,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0677,legitima,41,66,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_C_0006,clonacion,38,58,1,0,0,0,0.1429,0,0.3333,0.3333,0.3333,0.0,0.3643,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0664,legitima,31,46,1,0,0,0,0.0667,0,0.3333,0.3333,0.3333,0.0,0.3567,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0117,legitima,49,68,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_P_0032,cnp,70,94,0,0,0,0,0.0294,1,0.3333,0.3333,0.3333,0.4211,0.0029,0.5754,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0540,legitima,48,78,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0195,legitima,39,54,0,0,0,1,0.1,1,0.3333,0.3333,0.3333,0.0,0.11,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0342,legitima,31,50,1,0,0,1,0.1176,0,0.3333,0.3333,0.3333,0.0,0.4618,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0580,legitima,53,86,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0474,legitima,67,100,0,0,0,0,0.0556,1,0.3333,0.3333,0.3333,0.0,0.0056,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0209,legitima,88,142,0,0,0,0,0.0444,1,0.3333,0.3333,0.3333,0.08,0.0044,0.5413,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0093,legitima,60,104,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0460,legitima,53,84,0,0,0,0,0.0385,1,0.3333,0.3333,0.3333,0.0,0.0039,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0343,legitima,92,128,1,0,0,1,0.0444,0,0.3333,0.3333,0.3333,0.1786,0.4544,0.2012,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0206,legitima,36,54,0,0,0,0,0.1176,1,0.3333,0.3333,0.3333,0.0,0.0118,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0197,legitima,58,84,0,0,0,0,0.0625,1,0.3333,0.3333,0.3333,0.0,0.0063,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0334,legitima,53,74,0,0,0,1,0.0385,1,0.3333,0.3333,0.3333,0.0,0.1039,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0438,legitima,43,66,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0170,legitima,61,90,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0253,legitima,41,54,1,0,0,1,0.0476,0,0.3333,0.3333,0.3333,0.0,0.4548,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0304,legitima,32,44,1,0,0,1,0.1176,0,0.3333,0.3333,0.3333,0.0,0.4618,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0054,legitima,62,96,0,0,0,1,0.0278,1,0.3333,0.3333,0.3333,0.0,0.1028,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0434,legitima,43,66,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0344,legitima,57,96,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0047,legitima,53,84,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0511,legitima,23,40,0,0,0,0,0.1429,1,0.3333,0.3333,0.3333,0.0,0.0143,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0725,legitima,37,62,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0836,legitima,61,114,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0575,legitima,62,100,0,0,0,0,0.0385,1,0.3333,0.3333,0.3333,0.0,0.0039,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0838,legitima,78,124,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0402,legitima,54,80,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0092,legitima,55,88,1,0,0,1,0.0435,0,0.3333,0.3333,0.3333,0.0,0.4543,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0791,legitima,88,142,1,0,0,1,0.0444,0,0.3333,0.3333,0.3333,0.08,0.4544,0.1913,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0373,legitima,41,60,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_P_0026,cnp,64,76,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.4118,0.0,0.5745,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0538,legitima,40,74,1,0,0,1,0.0435,0,0.3333,0.3333,0.3333,0.0,0.4543,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0534,legitima,47,64,0,0,0,1,0.08,1,0.3333,0.3333,0.3333,0.0,0.108,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0729,legitima,38,56,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0230,legitima,31,48,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_P_0007,cnp,80,106,0,0,0,1,0.0294,1,0.3333,0.3333,0.3333,0.4,0.1029,0.5733,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0557,legitima,49,78,0,0,0,1,0.1364,1,0.3333,0.3333,0.3333,0.0,0.1136,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0019,legitima,71,104,0,0,0,0,0.025,1,0.3333,0.3333,0.3333,0.1333,0.0025,0.5466,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0819,legitima,37,58,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0212,legitima,35,66,0,0,0,0,0.1,1,0.3333,0.3333,0.3333,0.0,0.01,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0563,legitima,56,86,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0662,legitima,60,90,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0023,legitima,53,76,1,0,0,1,0.08,0,0.3333,0.3333,0.3333,0.0,0.458,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0131,legitima,40,66,0,0,0,0,0.1,1,0.3333,0.3333,0.3333,0.0,0.01,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0524,legitima,35,54,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0682,legitima,30,40,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0042,legitima,71,110,1,0,0,0,0.025,0,0.3333,0.3333,0.3333,0.1364,0.3525,0.197,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_C_0017,clonacion,83,120,1,0,0,0,0.0444,0,0.3333,0.3333,0.3333,0.087,0.3544,0.192,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_C_0015,clonacion,74,100,1,0,0,0,0.0444,0,0.3333,0.3333,0.3333,0.0889,0.3544,0.1922,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0456,legitima,54,98,0,0,0,0,0.087,1,0.3333,0.3333,0.3333,0.0,0.0087,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0086,legitima,57,114,1,0,0,0,0.0278,0,0.3333,0.3333,0.3333,0.0,0.3528,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0617,legitima,49,70,1,0,0,0,0.0952,0,0.3333,0.3333,0.3333,0.0,0.3595,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0022,legitima,55,84,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0443,legitima,36,60,1,0,0,0,0.0667,0,0.3333,0.3333,0.3333,0.0,0.3567,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0408,legitima,69,120,1,0,0,0,0.0625,0,0.3333,0.3333,0.3333,0.0,0.3562,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0068,legitima,73,112,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0821,legitima,70,96,1,0,0,1,0.025,0,0.3333,0.3333,0.3333,0.1463,0.4525,0.1979,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0498,legitima,63,84,1,0,0,0,0.0294,0,0.3333,0.3333,0.3333,0.3158,0.3529,0.2149,indeterminado,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0233,legitima,70,96,0,0,0,0,0.0444,1,0.3333,0.3333,0.3333,0.087,0.0044,0.542,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0406,legitima,39,60,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0394,legitima,42,58,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_C_0031,clonacion,41,58,1,0,0,0,0.087,0,0.3333,0.3333,0.3333,0.0,0.3587,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0127,legitima,32,52,0,0,0,1,0.1176,1,0.3333,0.3333,0.3333,0.0,0.1118,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0098,legitima,73,118,0,0,0,0,0.025,1,0.3333,0.3333,0.3333,0.1224,0.0025,0.5456,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0056,legitima,64,90,1,0,0,1,0.0294,0,0.3333,0.3333,0.3333,0.3429,0.4529,0.2176,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0472,legitima,45,66,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_P_0025,cnp,101,136,0,0,0,1,0.0444,1,0.3333,0.3333,0.3333,0.2,0.1044,0.5533,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0415,legitima,67,92,0,0,0,1,0.025,1,0.3333,0.3333,0.3333,0.15,0.1025,0.5483,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0016,legitima,36,62,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0596,legitima,60,102,1,0,0,1,0.0526,0,0.3333,0.3333,0.3333,0.0,0.4553,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0461,legitima,55,88,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0380,legitima,51,90,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_C_0029,clonacion,42,54,1,0,0,0,0.1,0,0.3333,0.3333,0.3333,0.0,0.36,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0533,legitima,62,82,1,0,0,0,0.1364,0,0.3333,0.3333,0.3333,0.2121,0.3636,0.2045,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_P_0036,cnp,91,118,0,0,0,1,0.025,1,0.3333,0.3333,0.3333,0.2553,0.1025,0.5588,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0009,legitima,57,90,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0073,legitima,37,50,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0840,legitima,68,110,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0273,legitima,46,62,1,0,0,1,0.0476,0,0.3333,0.3333,0.3333,0.0,0.4548,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_P_0037,cnp,66,88,0,0,0,0,0.0294,1,0.3333,0.3333,0.3333,0.4211,0.0029,0.5754,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0216,legitima,38,58,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0548,legitima,62,88,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.3214,0.35,0.2155,indeterminado,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_C_0008,clonacion,37,54,1,0,1,0,0.3636,0,0.3333,0.3333,0.3333,0.0,0.5864,0.1833,clonacion,α1·I1=0.35 | α3·I3=0.2 | β2·J2=0.083
TXN_C_0039,clonacion,49,60,1,0,0,0,0.1176,0,0.3333,0.3333,0.3333,0.32,0.3618,0.2153,indeterminado,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0110,legitima,32,48,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0069,legitima,65,86,1,0,0,0,0.087,0,0.3333,0.3333,0.3333,0.1944,0.3587,0.2028,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0760,legitima,38,52,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_C_0011,clonacion,64,94,1,0,0,0,0.0625,0,0.3333,0.3333,0.3333,0.0,0.3562,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0107,legitima,54,70,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.3214,0.45,0.2155,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0105,legitima,47,72,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_P_0033,cnp,72,94,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.3421,0.0,0.5675,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0149,legitima,54,74,0,0,0,0,0.0385,1,0.3333,0.3333,0.3333,0.0,0.0039,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0221,legitima,63,104,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0174,legitima,60,100,1,0,0,1,0.0625,0,0.3333,0.3333,0.3333,0.0,0.4562,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0660,legitima,50,76,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0283,legitima,32,54,0,0,0,0,0.1176,1,0.3333,0.3333,0.3333,0.0,0.0118,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0325,legitima,75,110,1,0,0,0,0.025,0,0.3333,0.3333,0.3333,0.1364,0.3525,0.197,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0522,legitima,80,132,1,0,0,0,0.0233,0,0.3333,0.3333,0.3333,0.0,0.3523,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0080,legitima,33,46,0,0,0,0,0.1176,1,0.3333,0.3333,0.3333,0.0,0.0118,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
